"Location Properties"
"Location Name = PT-01a"
"Location ID = 40149276-c4b4-55cb-b871-1ed95c0dce2f"
""
"Report Properties"
"Start Time = 2023-11-07 08:00:00.061"
"Duration = 07:13:16"
"Readings = 5200"
"Time Offset = -08:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 828109"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01a_SDT_PT-01a"
"Log Type = Fast Linear"
"Log File Number = 8"
"Log ID = ba1d3615-d724-5bb5-ab96-d691b60256b5"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (828109)","Temperature (°C) (828109)","Depth (ft) (828109)"
"2023-11-07 08:14:00.062","21.743193","21.660217","50.204357"
"2023-11-07 08:14:05.062","21.74616","21.686172","50.211212"
"2023-11-07 08:14:10.062","21.744051","21.665268","50.20634"
"2023-11-07 08:14:15.062","21.736998","21.669586","50.190056"
"2023-11-07 08:14:20.062","21.721195","21.66455","50.15357"
"2023-11-07 08:14:25.062","21.747854","21.673187","50.215122"
"2023-11-07 08:14:30.062","21.746584","21.680405","50.21219"
"2023-11-07 08:14:35.062","21.741714","21.665985","50.200943"
"2023-11-07 08:14:40.062","21.738333","21.66742","50.19314"
"2023-11-07 08:14:45.062","21.737736","21.67392","50.191757"
"2023-11-07 08:14:50.062","21.724365","21.662384","50.16089"
"2023-11-07 08:14:55.062","21.758673","21.665268","50.2401"
"2023-11-07 08:15:00.062","21.746416","21.655182","50.2118"
"2023-11-07 08:15:05.062","21.729021","21.679672","50.171635"
"2023-11-07 08:15:10.062","21.742016","21.683289","50.20164"
"2023-11-07 08:15:15.062","21.742292","21.66455","50.20228"
"2023-11-07 08:15:20.062","21.742565","21.649414","50.202908"
"2023-11-07 08:15:25.062","21.745672","21.645813","50.210083"
"2023-11-07 08:15:30.062","21.75036","21.648682","50.22091"
"2023-11-07 08:15:35.062","21.743216","21.663101","50.20441"
"2023-11-07 08:15:40.062","21.73317","21.683289","50.181217"
"2023-11-07 08:15:45.062","21.754541","21.663101","50.23056"
"2023-11-07 08:15:50.062","21.729021","21.656616","50.171635"
